Year,Season,Sport,Discipline,Country,Gender,Event,Medal
1992,Summer,Cycling,Cycling Track,ESP,Men,1KM Time Trial,Gold
1992,Summer,Cycling,Cycling Track,AUS,Men,1KM Time Trial,Silver
1992,Summer,Cycling,Cycling Track,NZL,Men,Individual Pursuit,Bronze
1992,Summer,Cycling,Cycling Track,GBR,Men,Individual Pursuit,Gold
1992,Summer,Cycling,Cycling Track,GER,Men,Individual Pursuit,Silver
1992,Summer,Cycling,Cycling Track,USA,Women,Individual Pursuit,Bronze
1992,Summer,Cycling,Cycling Track,GER,Women,Individual Pursuit,Gold
1992,Summer,Cycling,Cycling Track,AUS,Women,Individual Pursuit,Silver
1992,Summer,Cycling,Cycling Track,BEL,Men,Points Race,Bronze
1992,Summer,Cycling,Cycling Track,ITA,Men,Points Race,Gold
1992,Summer,Cycling,Cycling Track,NED,Men,Points Race,Silver
1992,Summer,Cycling,Cycling Track,NED,Women,Sprint,Bronze
1992,Summer,Cycling,Cycling Track,EST,Women,Sprint,Gold
1992,Summer,Cycling,Cycling Track,GER,Women,Sprint,Silver
1992,Summer,Cycling,Cycling Track,CAN,Men,Sprint Indivual,Bronze
1992,Summer,Cycling,Cycling Track,GER,Men,Sprint Indivual,Gold
1992,Summer,Cycling,Cycling Track,AUS,Men,Sprint Indivual,Silver
1992,Summer,Cycling,Cycling Track,DEN,Men,Team Pursuit (4000M),Bronze
1992,Summer,Cycling,Cycling Track,GER,Men,Team Pursuit (4000M),Gold
1992,Summer,Cycling,Cycling Track,AUS,Men,Team Pursuit (4000M),Silver
1992,Summer,Equestrian,Dressage,GER,Men,Individual,Bronze
1992,Summer,Equestrian,Dressage,GER,Women,Individual,Gold
1992,Summer,Equestrian,Dressage,GER,Women,Individual,Silver
1992,Summer,Equestrian,Dressage,USA,Men,Team,Bronze
1992,Summer,Equestrian,Dressage,GER,Men,Team,Gold
1992,Summer,Equestrian,Dressage,USA,Women,Team,Bronze
1992,Summer,Equestrian,Dressage,GER,Women,Team,Gold
1992,Summer,Equestrian,Dressage,NED,Women,Team,Silver
1992,Summer,Equestrian,Eventing,NZL,Men,Individual,Bronze
1992,Summer,Equestrian,Eventing,AUS,Men,Individual,Gold
1992,Summer,Equestrian,Eventing,GER,Men,Individual,Silver
1992,Summer,Equestrian,Eventing,GER,Men,Team,Bronze
1992,Summer,Equestrian,Eventing,AUS,Men,Team,Gold
1992,Summer,Equestrian,Eventing,NZL,Men,Team,Silver
1992,Summer,Equestrian,Eventing,AUS,Women,Team,Gold
1992,Summer,Equestrian,Eventing,NZL,Women,Team,Silver
1992,Summer,Equestrian,Jumping,USA,Men,Individual,Bronze
1992,Summer,Equestrian,Jumping,GER,Men,Individual,Gold
1992,Summer,Equestrian,Jumping,NED,Men,Individual,Silver
1992,Summer,Equestrian,Jumping,FRA,Men,Team,Bronze
1992,Summer,Equestrian,Jumping,NED,Men,Team,Gold
1992,Summer,Equestrian,Jumping,AUT,Men,Team,Silver
1992,Summer,Fencing,Fencing,FRA,Men,Épée Individual,Bronze
1992,Summer,Fencing,Fencing,FRA,Men,Épée Individual,Gold
1992,Summer,Fencing,Fencing,EUN,Men,Épée Individual,Silver
1992,Summer,Fencing,Fencing,EUN,Men,Épée Team,Bronze
1992,Summer,Fencing,Fencing,GER,Men,Épée Team,Gold
1992,Summer,Fencing,Fencing,HUN,Men,Épée Team,Silver
1992,Summer,Fencing,Fencing,CUB,Men,Foil Individual,Bronze
1992,Summer,Fencing,Fencing,FRA,Men,Foil Individual,Gold
1992,Summer,Fencing,Fencing,EUN,Men,Foil Individual,Silver
1992,Summer,Fencing,Fencing,EUN,Women,Foil Individual,Bronze
1992,Summer,Fencing,Fencing,ITA,Women,Foil Individual,Gold
1992,Summer,Fencing,Fencing,CHN,Women,Foil Individual,Silver
1992,Summer,Fencing,Fencing,POL,Men,Foil Team,Bronze
1992,Summer,Fencing,Fencing,GER,Men,Foil Team,Gold
1992,Summer,Fencing,Fencing,CUB,Men,Foil Team,Silver
1992,Summer,Fencing,Fencing,ROU,Women,Foil Team,Bronze
1992,Summer,Fencing,Fencing,ITA,Women,Foil Team,Gold
1992,Summer,Fencing,Fencing,GER,Women,Foil Team,Silver
1992,Summer,Fencing,Fencing,FRA,Men,Sabre Individual,Bronze
1992,Summer,Fencing,Fencing,HUN,Men,Sabre Individual,Gold
1992,Summer,Fencing,Fencing,ITA,Men,Sabre Individual,Silver
1992,Summer,Fencing,Fencing,FRA,Men,Sabre Team,Bronze
1992,Summer,Fencing,Fencing,EUN,Men,Sabre Team,Gold
1992,Summer,Fencing,Fencing,HUN,Men,Sabre Team,Silver
1992,Summer,Football,Football,GHA,Men,Football,Bronze
1992,Summer,Football,Football,ESP,Men,Football,Gold
1992,Summer,Football,Football,POL,Men,Football,Silver
1992,Summer,Gymnastics,Artistic G.,EUN,Women,Balance Beam,Gold
1992,Summer,Gymnastics,Artistic G.,CHN,Women,Balance Beam,Silver
1992,Summer,Gymnastics,Artistic G.,USA,Women,Balance Beam,Silver
1992,Summer,Gymnastics,Artistic G.,CHN,Men,Floor Exercises,Gold
1992,Summer,Gymnastics,Artistic G.,JPN,Men,Floor Exercises,Silver
1992,Summer,Gymnastics,Artistic G.,EUN,Men,Floor Exercises,Silver
1992,Summer,Gymnastics,Artistic G.,ROU,Women,Floor Exercises,Bronze
1992,Summer,Gymnastics,Artistic G.,EUN,Women,Floor Exercises,Bronze
1992,Summer,Gymnastics,Artistic G.,USA,Women,Floor Exercises,Bronze
1992,Summer,Gymnastics,Artistic G.,ROU,Women,Floor Exercises,Gold
1992,Summer,Gymnastics,Artistic G.,HUN,Women,Floor Exercises,Silver
1992,Summer,Gymnastics,Artistic G.,USA,Men,Horizontal Bar,Gold
1992,Summer,Gymnastics,Artistic G.,EUN,Men,Horizontal Bar,Silver
1992,Summer,Gymnastics,Artistic G.,GER,Men,Horizontal Bar,Silver
1992,Summer,Gymnastics,Artistic G.,EUN,Men,Individual All-Round,Bronze
1992,Summer,Gymnastics,Artistic G.,EUN,Men,Individual All-Round,Gold
1992,Summer,Gymnastics,Artistic G.,EUN,Men,Individual All-Round,Silver
1992,Summer,Gymnastics,Artistic G.,ROU,Women,Individual All-Round,Bronze
1992,Summer,Gymnastics,Artistic G.,EUN,Women,Individual All-Round,Gold
1992,Summer,Gymnastics,Artistic G.,USA,Women,Individual All-Round,Silver
1992,Summer,Gymnastics,Artistic G.,CHN,Men,Parallel Bars,Bronze
1992,Summer,Gymnastics,Artistic G.,EUN,Men,Parallel Bars,Bronze
1992,Summer,Gymnastics,Artistic G.,JPN,Men,Parallel Bars,Bronze
1992,Summer,Gymnastics,Artistic G.,EUN,Men,Parallel Bars,Gold
1992,Summer,Gymnastics,Artistic G.,CHN,Men,Parallel Bars,Silver
1992,Summer,Gymnastics,Artistic G.,GER,Men,Pommel Horse,Bronze
1992,Summer,Gymnastics,Artistic G.,PRK,Men,Pommel Horse,Gold
1992,Summer,Gymnastics,Artistic G.,EUN,Men,Pommel Horse,Gold
1992,Summer,Gymnastics,Artistic G.,CHN,Men,Rings,Bronze
1992,Summer,Gymnastics,Artistic G.,GER,Men,Rings,Bronze
1992,Summer,Gymnastics,Artistic G.,EUN,Men,Rings,Gold
1992,Summer,Gymnastics,Artistic G.,CHN,Men,Rings,Silver
1992,Summer,Gymnastics,Artistic G.,JPN,Men,Team Competition,Bronze
1992,Summer,Gymnastics,Artistic G.,EUN,Men,Team Competition,Gold
1992,Summer,Gymnastics,Artistic G.,CHN,Men,Team Competition,Silver
1992,Summer,Gymnastics,Artistic G.,USA,Women,Team Competition,Bronze
1992,Summer,Gymnastics,Artistic G.,EUN,Women,Team Competition,Gold
1992,Summer,Gymnastics,Artistic G.,ROU,Women,Team Competition,Silver
1992,Summer,Gymnastics,Artistic G.,USA,Women,Uneven Bars,Bronze
1992,Summer,Gymnastics,Artistic G.,CHN,Women,Uneven Bars,Gold
1992,Summer,Gymnastics,Artistic G.,EUN,Women,Uneven Bars,Silver
1992,Summer,Gymnastics,Artistic G.,KOR,Men,Vault,Bronze
1992,Summer,Gymnastics,Artistic G.,EUN,Men,Vault,Gold
1992,Summer,Gymnastics,Artistic G.,EUN,Men,Vault,Silver
1992,Summer,Gymnastics,Artistic G.,EUN,Women,Vault,Bronze
1992,Summer,Gymnastics,Artistic G.,ROU,Women,Vault,Gold
1992,Summer,Gymnastics,Artistic G.,HUN,Women,Vault,Gold
1992,Summer,Gymnastics,Rhythmic G.,EUN,Women,Individual All-Round,Bronze
1992,Summer,Gymnastics,Rhythmic G.,EUN,Women,Individual All-Round,Gold
1992,Summer,Gymnastics,Rhythmic G.,ESP,Women,Individual All-Round,Silver
1992,Summer,Handball,Handball,FRA,Men,Handball,Bronze
1992,Summer,Handball,Handball,EUN,Men,Handball,Gold
1992,Summer,Handball,Handball,SWE,Men,Handball,Silver
1992,Summer,Handball,Handball,EUN,Women,Handball,Bronze
1992,Summer,Handball,Handball,KOR,Women,Handball,Gold
1992,Summer,Handball,Handball,NOR,Women,Handball,Silver
1992,Summer,Hockey,Hockey,PAK,Men,Hockey,Bronze
1992,Summer,Hockey,Hockey,GER,Men,Hockey,Gold
1992,Summer,Hockey,Hockey,AUS,Men,Hockey,Silver
1992,Summer,Hockey,Hockey,GBR,Women,Hockey,Bronze
1992,Summer,Hockey,Hockey,ESP,Women,Hockey,Gold
1992,Summer,Hockey,Hockey,GER,Women,Hockey,Silver
1992,Summer,Judo,Judo,CUB,Women,- 48KG (Extra-Lightweight),Bronze
1992,Summer,Judo,Judo,TUR,Women,- 48KG (Extra-Lightweight),Bronze
1992,Summer,Judo,Judo,FRA,Women,- 48KG (Extra-Lightweight),Gold
1992,Summer,Judo,Judo,JPN,Women,- 48KG (Extra-Lightweight),Silver
1992,Summer,Judo,Judo,JPN,Men,- 60 KG,Bronze
1992,Summer,Judo,Judo,GER,Men,- 60 KG,Bronze
1992,Summer,Judo,Judo,EUN,Men,- 60 KG,Gold
1992,Summer,Judo,Judo,KOR,Men,- 60 KG,Silver
1992,Summer,Judo,Judo,FRA,Women,+ 72KG (Heavyweight),Bronze
1992,Summer,Judo,Judo,JPN,Women,+ 72KG (Heavyweight),Bronze
1992,Summer,Judo,Judo,CHN,Women,+ 72KG (Heavyweight),Gold
1992,Summer,Judo,Judo,CUB,Women,+ 72KG (Heavyweight),Silver
1992,Summer,Judo,Judo,HUN,Men,+ 95KG (Heavyweight),Bronze
1992,Summer,Judo,Judo,FRA,Men,+ 95KG (Heavyweight),Bronze
1992,Summer,Judo,Judo,EUN,Men,+ 95KG (Heavyweight),Gold
1992,Summer,Judo,Judo,JPN,Men,+ 95KG (Heavyweight),Silver
1992,Summer,Judo,Judo,CHN,Women,48 - 52KG (Half-Lightweight),Bronze
1992,Summer,Judo,Judo,GBR,Women,48 - 52KG (Half-Lightweight),Bronze
1992,Summer,Judo,Judo,ESP,Women,48 - 52KG (Half-Lightweight),Gold
1992,Summer,Judo,Judo,JPN,Women,48 - 52KG (Half-Lightweight),Silver
1992,Summer,Judo,Judo,CUB,Women,52 - 56KG (Lightweight),Bronze
1992,Summer,Judo,Judo,JPN,Women,52 - 56KG (Lightweight),Bronze
1992,Summer,Judo,Judo,ESP,Women,52 - 56KG (Lightweight),Gold
1992,Summer,Judo,Judo,GBR,Women,52 - 56KG (Lightweight),Silver
1992,Summer,Judo,Judo,EUN,Women,56 - 61KG (Half-Middleweight),Bronze
1992,Summer,Judo,Judo,CHN,Women,56 - 61KG (Half-Middleweight),Bronze
1992,Summer,Judo,Judo,FRA,Women,56 - 61KG (Half-Middleweight),Gold
1992,Summer,Judo,Judo,ISR,Women,56 - 61KG (Half-Middleweight),Silver
1992,Summer,Judo,Judo,CUB,Men,60 - 65KG (Half-Lightweight),Bronze
1992,Summer,Judo,Judo,GER,Men,60 - 65KG (Half-Lightweight),Bronze
1992,Summer,Judo,Judo,BRA,Men,60 - 65KG (Half-Lightweight),Gold
1992,Summer,Judo,Judo,HUN,Men,60 - 65KG (Half-Lightweight),Silver
1992,Summer,Judo,Judo,GBR,Women,61 - 66KG (Middleweight),Bronze
1992,Summer,Judo,Judo,BEL,Women,61 - 66KG (Middleweight),Bronze
1992,Summer,Judo,Judo,CUB,Women,61 - 66KG (Middleweight),Gold
1992,Summer,Judo,Judo,ITA,Women,61 - 66KG (Middleweight),Silver
1992,Summer,Judo,Judo,KOR,Men,65 - 71KG (Lightweight),Bronze
1992,Summer,Judo,Judo,ISR,Men,65 - 71KG (Lightweight),Bronze
1992,Summer,Judo,Judo,JPN,Men,65 - 71KG (Lightweight),Gold
1992,Summer,Judo,Judo,HUN,Men,65 - 71KG (Lightweight),Silver
1992,Summer,Judo,Judo,NED,Women,66 - 72KG (Half-Heavyweight),Bronze
1992,Summer,Judo,Judo,FRA,Women,66 - 72KG (Half-Heavyweight),Bronze
1992,Summer,Judo,Judo,KOR,Women,66 - 72KG (Half-Heavyweight),Gold
1992,Summer,Judo,Judo,JPN,Women,66 - 72KG (Half-Heavyweight),Silver
1992,Summer,Judo,Judo,FRA,Men,71 - 78KG (Half-Middleweight),Bronze
1992,Summer,Judo,Judo,KOR,Men,71 - 78KG (Half-Middleweight),Bronze
1992,Summer,Judo,Judo,JPN,Men,71 - 78KG (Half-Middleweight),Gold
1992,Summer,Judo,Judo,USA,Men,71 - 78KG (Half-Middleweight),Silver
1992,Summer,Judo,Judo,CAN,Men,78 - 86KG (Middleweight),Bronze
1992,Summer,Judo,Judo,JPN,Men,78 - 86KG (Middleweight),Bronze
1992,Summer,Judo,Judo,POL,Men,78 - 86KG (Middleweight),Gold
1992,Summer,Judo,Judo,FRA,Men,78 - 86KG (Middleweight),Silver
1992,Summer,Judo,Judo,NED,Men,86 - 95KG (Half-Heavyweight),Bronze
1992,Summer,Judo,Judo,EUN,Men,86 - 95KG (Half-Heavyweight),Bronze
1992,Summer,Judo,Judo,HUN,Men,86 - 95KG (Half-Heavyweight),Gold
1992,Summer,Judo,Judo,GBR,Men,86 - 95KG (Half-Heavyweight),Silver
1992,Summer,Modern Pentathlon,Modern Pentath.,EUN,Men,Individual Competition,Bronze
1992,Summer,Modern Pentathlon,Modern Pentath.,POL,Men,Individual Competition,Gold
1992,Summer,Modern Pentathlon,Modern Pentath.,HUN,Men,Individual Competition,Silver
1992,Summer,Modern Pentathlon,Modern Pentath.,ITA,Men,Team Competition,Bronze
1992,Summer,Modern Pentathlon,Modern Pentath.,POL,Men,Team Competition,Gold
1992,Summer,Modern Pentathlon,Modern Pentath.,EUN,Men,Team Competition,Silver
1992,Summer,Rowing,Rowing,GER,Women,Coxless Four (4-),Bronze
1992,Summer,Rowing,Rowing,CAN,Women,Coxless Four (4-),Gold
1992,Summer,Rowing,Rowing,USA,Women,Coxless Four (4-),Silver
1992,Summer,Rowing,Rowing,SLO,Men,Coxless Pair (2-),Bronze
1992,Summer,Rowing,Rowing,GBR,Men,Coxless Pair (2-),Gold
1992,Summer,Rowing,Rowing,GER,Men,Coxless Pair (2-),Silver
1992,Summer,Rowing,Rowing,NED,Men,Double Sculls (2X),Bronze
1992,Summer,Rowing,Rowing,AUS,Men,Double Sculls (2X),Gold
1992,Summer,Rowing,Rowing,AUT,Men,Double Sculls (2X),Silver
1992,Summer,Rowing,Rowing,CHN,Women,Double Sculls (2X),Bronze
1992,Summer,Rowing,Rowing,GER,Women,Double Sculls (2X),Gold
1992,Summer,Rowing,Rowing,ROU,Women,Double Sculls (2X),Silver
1992,Summer,Rowing,Rowing,GER,Men,Eight With Coxswain (8+),Bronze
1992,Summer,Rowing,Rowing,CAN,Men,Eight With Coxswain (8+),Gold
1992,Summer,Rowing,Rowing,ROU,Men,Eight With Coxswain (8+),Silver
1992,Summer,Rowing,Rowing,GER,Women,Eight With Coxswain (8+),Bronze
1992,Summer,Rowing,Rowing,CAN,Women,Eight With Coxswain (8+),Gold
1992,Summer,Rowing,Rowing,ROU,Women,Eight With Coxswain (8+),Silver
1992,Summer,Rowing,Rowing,SLO,Men,Four Without Coxswain (4-),Bronze
1992,Summer,Rowing,Rowing,AUS,Men,Four Without Coxswain (4-),Gold
1992,Summer,Rowing,Rowing,USA,Men,Four Without Coxswain (4-),Silver
1992,Summer,Rowing,Rowing,POL,Men,Four-Oared Shell With Coxswain (4-),Bronze
1992,Summer,Rowing,Rowing,ROU,Men,Four-Oared Shell With Coxswain (4-),Gold
1992,Summer,Rowing,Rowing,GER,Men,Four-Oared Shell With Coxswain (4-),Silver
1992,Summer,Rowing,Rowing,USA,Women,Pair Without Coxswain (2-),Bronze
1992,Summer,Rowing,Rowing,CAN,Women,Pair Without Coxswain (2-),Gold
1992,Summer,Rowing,Rowing,GER,Women,Pair Without Coxswain (2-),Silver
1992,Summer,Rowing,Rowing,ROU,Men,Pair-Oared Shell With Coxswain (2+),Bronze
1992,Summer,Rowing,Rowing,GBR,Men,Pair-Oared Shell With Coxswain (2+),Gold
1992,Summer,Rowing,Rowing,ITA,Men,Pair-Oared Shell With Coxswain (2+),Silver
1992,Summer,Rowing,Rowing,ITA,Men,Quadruple Sculls Without Coxswain (4X),Bronze
1992,Summer,Rowing,Rowing,GER,Men,Quadruple Sculls Without Coxswain (4X),Gold
1992,Summer,Rowing,Rowing,NOR,Men,Quadruple Sculls Without Coxswain (4X),Silver
1992,Summer,Rowing,Rowing,EUN,Women,Quadruple Sculls Without Coxswain (4X),Bronze
1992,Summer,Rowing,Rowing,GER,Women,Quadruple Sculls Without Coxswain (4X),Gold
1992,Summer,Rowing,Rowing,ROU,Women,Quadruple Sculls Without Coxswain (4X),Silver
1992,Summer,Rowing,Rowing,POL,Men,Single Sculls (1X),Bronze
1992,Summer,Rowing,Rowing,GER,Men,Single Sculls (1X),Gold
1992,Summer,Rowing,Rowing,TCH,Men,Single Sculls (1X),Silver
1992,Summer,Rowing,Rowing,CAN,Women,Single Sculls (1X),Bronze
1992,Summer,Rowing,Rowing,ROU,Women,Single Sculls (1X),Gold
1992,Summer,Rowing,Rowing,BEL,Women,Single Sculls (1X),Silver
1992,Summer,Sailing,Sailing,EST,Men,470 - Two Person Dinghy,Bronze
1992,Summer,Sailing,Sailing,ESP,Men,470 - Two Person Dinghy,Gold
1992,Summer,Sailing,Sailing,USA,Men,470 - Two Person Dinghy,Silver
1992,Summer,Sailing,Sailing,USA,Women,470 - Two Person Dinghy,Bronze
1992,Summer,Sailing,Sailing,ESP,Women,470 - Two Person Dinghy,Gold
1992,Summer,Sailing,Sailing,NZL,Women,470 - Two Person Dinghy,Silver
1992,Summer,Sailing,Sailing,AUS,Men,Board (Lechner),Bronze
1992,Summer,Sailing,Sailing,FRA,Men,Board (Lechner),Gold
1992,Summer,Sailing,Sailing,USA,Men,Board (Lechner),Silver
1992,Summer,Sailing,Sailing,NED,Women,Board (Lechner),Bronze
1992,Summer,Sailing,Sailing,NZL,Women,Board (Lechner),Gold
1992,Summer,Sailing,Sailing,CHN,Women,Board (Lechner),Silver
1992,Summer,Sailing,Sailing,GBR,Men,Fleet/Match Race Keelboat Open (Soling),Bronze
1992,Summer,Sailing,Sailing,DEN,Men,Fleet/Match Race Keelboat Open (Soling),Gold
1992,Summer,Sailing,Sailing,USA,Men,Fleet/Match Race Keelboat Open (Soling),Silver
1992,Summer,Sailing,Sailing,DEN,Men,Flying Dutchman,Bronze
1992,Summer,Sailing,Sailing,ESP,Men,Flying Dutchman,Gold
1992,Summer,Sailing,Sailing,USA,Men,Flying Dutchman,Silver
1992,Summer,Sailing,Sailing,USA,Women,Single-Handed Dinghy (Europe),Bronze
1992,Summer,Sailing,Sailing,NOR,Women,Single-Handed Dinghy (Europe),Gold
1992,Summer,Sailing,Sailing,ESP,Women,Single-Handed Dinghy (Europe),Silver
1992,Summer,Sailing,Sailing,NZL,Men,Single-Handed Dinghy (Finn),Bronze
1992,Summer,Sailing,Sailing,ESP,Men,Single-Handed Dinghy (Finn),Gold
1992,Summer,Sailing,Sailing,USA,Men,Single-Handed Dinghy (Finn),Silver
1992,Summer,Sailing,Sailing,AUS,Men,Tornado - Multihull,Bronze
1992,Summer,Sailing,Sailing,FRA,Men,Tornado - Multihull,Gold
1992,Summer,Sailing,Sailing,USA,Men,Tornado - Multihull,Silver
1992,Summer,Sailing,Sailing,CAN,Men,Two-Person Keelboat Open (Star),Bronze
1992,Summer,Sailing,Sailing,USA,Men,Two-Person Keelboat Open (Star),Gold
1992,Summer,Sailing,Sailing,NZL,Men,Two-Person Keelboat Open (Star),Silver
1992,Summer,Shooting,Shooting,BUL,Women,10M Air Pistol (40 Shots),Bronze
1992,Summer,Shooting,Shooting,EUN,Women,10M Air Pistol (40 Shots),Gold
1992,Summer,Shooting,Shooting,IOP,Women,10M Air Pistol (40 Shots),Silver
1992,Summer,Shooting,Shooting,ROU,Men,10M Air Pistol (60 Shots),Bronze
1992,Summer,Shooting,Shooting,CHN,Men,10M Air Pistol (60 Shots),Gold
1992,Summer,Shooting,Shooting,EUN,Men,10M Air Pistol (60 Shots),Silver
1992,Summer,Shooting,Shooting,IOP,Women,10M Air Rifle (40 Shots),Bronze
1992,Summer,Shooting,Shooting,KOR,Women,10M Air Rifle (40 Shots),Gold
1992,Summer,Shooting,Shooting,BUL,Women,10M Air Rifle (40 Shots),Silver
1992,Summer,Shooting,Shooting,GER,Men,10M Air Rifle (60 Shots),Bronze
1992,Summer,Shooting,Shooting,EUN,Men,10M Air Rifle (60 Shots),Gold
1992,Summer,Shooting,Shooting,FRA,Men,10M Air Rifle (60 Shots),Silver
1992,Summer,Shooting,Shooting,MGL,Women,25M Pistol (30+30 Shots),Bronze
1992,Summer,Shooting,Shooting,EUN,Women,25M Pistol (30+30 Shots),Gold
1992,Summer,Shooting,Shooting,CHN,Women,25M Pistol (30+30 Shots),Silver
1992,Summer,Shooting,Shooting,EUN,Men,25M Rapid Fire Pistol (60 Shots),Bronze
1992,Summer,Shooting,Shooting,GER,Men,25M Rapid Fire Pistol (60 Shots),Gold
1992,Summer,Shooting,Shooting,LAT,Men,25M Rapid Fire Pistol (60 Shots),Silver
1992,Summer,Shooting,Shooting,SWE,Men,50M Pistol (60 Shots),Bronze
1992,Summer,Shooting,Shooting,EUN,Men,50M Pistol (60 Shots),Gold
1992,Summer,Shooting,Shooting,CHN,Men,50M Pistol (60 Shots),Silver
1992,Summer,Shooting,Shooting,POL,Women,50M Rifle 3 Positions (3X20 Shots),Bronze
1992,Summer,Shooting,Shooting,USA,Women,50M Rifle 3 Positions (3X20 Shots),Gold
1992,Summer,Shooting,Shooting,BUL,Women,50M Rifle 3 Positions (3X20 Shots),Silver
1992,Summer,Shooting,Shooting,JPN,Men,50M Rifle 3 Positions (3X40 Shots),Bronze
1992,Summer,Shooting,Shooting,EUN,Men,50M Rifle 3 Positions (3X40 Shots),Gold
1992,Summer,Shooting,Shooting,USA,Men,50M Rifle 3 Positions (3X40 Shots),Silver
1992,Summer,Shooting,Shooting,IOP,Men,50M Rifle Prone (60 Shots),Bronze
1992,Summer,Shooting,Shooting,KOR,Men,50M Rifle Prone (60 Shots),Gold
1992,Summer,Shooting,Shooting,NOR,Men,50M Rifle Prone (60 Shots),Silver
1992,Summer,Shooting,Shooting,TCH,Men,50M Running Target (30+30 Shots),Bronze
1992,Summer,Shooting,Shooting,GER,Men,50M Running Target (30+30 Shots),Gold
1992,Summer,Shooting,Shooting,EUN,Men,50M Running Target (30+30 Shots),Silver
1992,Summer,Shooting,Shooting,ITA,Men,Skeet (125 Targets),Bronze
1992,Summer,Shooting,Shooting,PER,Men,Skeet (125 Targets),Silver
1992,Summer,Shooting,Shooting,CHN,Women,Skeet (125 Targets),Gold
1992,Summer,Shooting,Shooting,ITA,Men,Trap (125 Targets),Bronze
1992,Summer,Shooting,Shooting,TCH,Men,Trap (125 Targets),Gold
1992,Summer,Shooting,Shooting,JPN,Men,Trap (125 Targets),Silver
1992,Summer,Table Tennis,Table Tennis,KOR,Men,Doubles,Bronze
1992,Summer,Table Tennis,Table Tennis,CHN,Men,Doubles,Gold
1992,Summer,Table Tennis,Table Tennis,GER,Men,Doubles,Silver
1992,Summer,Table Tennis,Table Tennis,KOR,Women,Doubles,Bronze
1992,Summer,Table Tennis,Table Tennis,PRK,Women,Doubles,Bronze
1992,Summer,Table Tennis,Table Tennis,CHN,Women,Doubles,Gold
1992,Summer,Table Tennis,Table Tennis,CHN,Women,Doubles,Silver
1992,Summer,Table Tennis,Table Tennis,KOR,Men,Singles,Bronze
1992,Summer,Table Tennis,Table Tennis,CHN,Men,Singles,Bronze
1992,Summer,Table Tennis,Table Tennis,SWE,Men,Singles,Gold
1992,Summer,Table Tennis,Table Tennis,FRA,Men,Singles,Silver
1992,Summer,Table Tennis,Table Tennis,KOR,Women,Singles,Bronze
1992,Summer,Table Tennis,Table Tennis,PRK,Women,Singles,Bronze
1992,Summer,Table Tennis,Table Tennis,CHN,Women,Singles,Gold
1992,Summer,Table Tennis,Table Tennis,CHN,Women,Singles,Silver
1992,Summer,Tennis,Tennis,ARG,Men,Doubles,Bronze
1992,Summer,Tennis,Tennis,CRO,Men,Doubles,Bronze
1992,Summer,Tennis,Tennis,GER,Men,Doubles,Gold
1992,Summer,Tennis,Tennis,RSA,Men,Doubles,Silver
1992,Summer,Tennis,Tennis,AUS,Women,Doubles,Bronze
1992,Summer,Tennis,Tennis,EUN,Women,Doubles,Bronze
1992,Summer,Tennis,Tennis,USA,Women,Doubles,Gold
1992,Summer,Tennis,Tennis,ESP,Women,Doubles,Silver
1992,Summer,Tennis,Tennis,EUN,Men,Singles,Bronze
1992,Summer,Tennis,Tennis,CRO,Men,Singles,Bronze
1992,Summer,Tennis,Tennis,SUI,Men,Singles,Gold
1992,Summer,Tennis,Tennis,ESP,Men,Singles,Silver
1992,Summer,Tennis,Tennis,USA,Women,Singles,Bronze
1992,Summer,Tennis,Tennis,ESP,Women,Singles,Bronze
1992,Summer,Tennis,Tennis,USA,Women,Singles,Gold
1992,Summer,Tennis,Tennis,GER,Women,Singles,Silver
1992,Summer,Volleyball,Volleyball,USA,Men,Volleyball,Bronze
1992,Summer,Volleyball,Volleyball,BRA,Men,Volleyball,Gold
1992,Summer,Volleyball,Volleyball,NED,Men,Volleyball,Silver
1992,Summer,Volleyball,Volleyball,USA,Women,Volleyball,Bronze
1992,Summer,Volleyball,Volleyball,CUB,Women,Volleyball,Gold
1992,Summer,Volleyball,Volleyball,EUN,Women,Volleyball,Silver
1992,Summer,Weightlifting,Weightlifting,ROU,Men,"- 52KG, Total (Flyweight)",Bronze
1992,Summer,Weightlifting,Weightlifting,BUL,Men,"- 52KG, Total (Flyweight)",Gold
1992,Summer,Weightlifting,Weightlifting,CHN,Men,"- 52KG, Total (Flyweight)",Silver
1992,Summer,Weightlifting,Weightlifting,CHN,Men,"- 56KG, Total (Bantamweight)",Bronze
1992,Summer,Weightlifting,Weightlifting,KOR,Men,"- 56KG, Total (Bantamweight)",Gold
1992,Summer,Weightlifting,Weightlifting,CHN,Men,"- 56KG, Total (Bantamweight)",Silver
1992,Summer,Weightlifting,Weightlifting,GER,Men,"+ 110KG, Total (Super Heavyweight)",Bronze
1992,Summer,Weightlifting,Weightlifting,EUN,Men,"+ 110KG, Total (Super Heavyweight)",Gold
1992,Summer,Weightlifting,Weightlifting,EUN,Men,"+ 110KG, Total (Super Heavyweight)",Silver
